target,mean,lo,hi
2.0518117,2.141,1.6248195,2.6010656
1.9766374,1.9924077,1.4603336,2.452173
3.3885014,3.369564,2.8835351,4.0011587
1.8612838,2.842907,2.213919,3.4920678
4.245276,4.5887923,4.1280117,5.1460447
3.8315663,4.2192636,3.6091344,4.7856855
4.186181,4.3202453,3.7194395,5.063474
4.3840837,3.8626544,3.2946086,4.373529
4.154961,3.3052442,2.780981,3.8462613
1.9740261,2.5600584,2.0816226,2.9365268
1.6547902,2.5990767,2.1484566,3.214125
4.3305244,3.6101658,3.1282618,4.021104
3.2519906,3.7342367,3.30673,4.2118692
1.8264225,3.2020733,2.6872811,3.6388562
1.9551067,2.831473,2.216025,3.3623724
2.615903,3.1554255,2.78263,3.7868803
3.8978217,2.8957686,2.3331888,3.5222397
3.4409058,2.7899208,2.3164275,3.346588
2.5243697,2.450954,1.9225119,3.043069
1.7901424,2.396989,1.787591,3.0372443
2.3958592,2.9028692,2.525102,3.4752903
1.7252223,2.505981,2.0148098,3.0668945
1.7665714,2.3808162,1.9308732,2.7422178
1.7957556,2.5379133,1.9801706,3.0571573
1.9734596,2.5166812,2.009503,3.0774827
1.7800115,2.3244038,1.6318902,2.9251852
2.3131938,2.088234,1.5498908,2.5652258
2.0518117,2.1801305,1.596566,2.685307
1.9766374,2.0922267,1.5231091,2.727274
3.491079,3.58615,3.0309246,4.0200114
2.1329458,2.9746997,2.4100196,3.3282375
1.969684,2.8958576,2.1563401,3.5124335
4.58038,5.074572,4.4048786,5.5185122
4.386045,4.475426,3.9093232,5.0431666
4.519708,3.9100473,3.3809783,4.312996
4.0871224,3.3988745,2.8231091,4.0678053
2.2153094,2.505253,1.8606516,3.017941
1.7252315,2.5734165,2.052267,3.2054415
4.579729,4.2335134,3.6612084,4.7706413
4.182384,4.341389,3.8390067,4.8593082
2.889816,3.9218636,3.5038047,4.3187985
2.4915612,3.3877006,2.8700967,3.9559264
3.9986877,3.7155797,3.0815854,4.3883047
4.264694,3.2994459,2.782872,3.7784595
3.0000207,2.669604,2.1845317,3.1697478
2.0637224,2.6452942,2.1850367,3.3275144
2.1949348,3.271382,2.8670442,3.7617414
2.0250435,2.9496486,2.4030967,3.5774593
2.3353336,3.17443,2.710021,3.84868
3.4215424,2.990629,2.3641875,3.750323
2.6084797,2.99406,2.4210792,3.532682
2.944987,2.448447,1.9609611,2.9374356
2.4152436,2.5562646,2.0927262,3.193063
2.4592931,2.2935288,1.6321472,2.8402143
3.5664496,3.9379072,3.4539223,4.497596
2.9083583,3.4621162,2.9250605,4.1444216
2.2918248,3.2799485,2.7662582,3.911216
4.558005,4.7789273,4.2715774,5.4044
4.200286,4.2145905,3.8246572,4.8674917
4.507318,4.1296697,3.663457,4.6175437
4.1736927,3.90837,3.4282765,4.5849895
3.8889992,3.3303719,2.775748,3.8442602
2.656642,3.1036828,2.732567,3.5308652
4.6016955,3.99359,3.5617566,4.3934464
4.4672728,4.2337546,3.7508583,4.70463
3.5892103,3.6095054,2.9592686,4.140366
2.5971682,3.294895,2.8234656,3.847257
2.8179383,3.3714797,2.8594813,3.9461193
4.343163,3.534649,3.1534472,4.074067
3.918158,3.2473009,2.7097807,3.8175128
2.8799057,3.1806357,2.7896328,3.6651647
2.4295099,2.9973233,2.4528568,3.5698857
2.404554,2.7092502,2.2013705,3.1062121
2.3708076,2.8159902,2.2805407,3.2984326
2.8766794,3.0541604,2.620563,3.470791
3.4645057,3.2815456,2.6426876,3.8962858
2.7312157,3.1220863,2.6215954,3.717797
2.263775,3.2101867,2.5654812,3.7132816
2.361307,2.8564289,2.474985,3.266535
3.68508,3.5988472,3.0592558,4.294683
3.0695376,3.165738,2.703022,3.636983
2.3366208,3.3064647,2.784271,3.8393292
4.5967793,4.7729387,4.165391,5.1626654
4.24542,4.2609224,3.861531,4.7401104
3.8223815,4.193707,3.7348802,4.674118
3.4675305,3.89867,3.3564177,4.348869
3.6262774,3.4564283,3.0153284,4.1351843
3.339519,2.983321,2.4832768,3.413321
2.9858146,2.8444433,2.3590395,3.3818867
4.491406,3.7545345,3.2955809,4.2928667
3.7213619,3.8453832,3.352234,4.37341
3.3921027,3.3379755,2.796061,3.864174
2.8925405,3.0117784,2.4879,3.5235744
2.4804184,3.0953288,2.383457,3.4937377
2.7356436,2.883526,2.247884,3.3542047
3.5270054,2.758146,2.2946734,3.3597617
2.9275808,2.6208239,2.0580487,3.0049543
2.6899314,2.576609,1.9131746,3.2070246
2.8572075,3.1026437,2.5877025,3.64642
2.5363836,2.6797109,2.1612704,3.1512766
2.3685167,2.5966558,2.0988212,3.2577677
2.3945076,2.6385744,2.0252728,3.325057
2.5283315,2.6646805,2.0003173,3.1191118
2.632732,2.7217443,2.182474,3.2037992
2.9681406,2.393506,1.9453356,2.8967097
2.2135994,2.667377,2.1321237,3.2273388
2.1833878,2.440699,1.8741491,2.9988453
3.324859,4.0063024,3.5129666,4.457615
3.115093,3.6579401,3.1326852,4.103484
2.39362,3.577362,3.0466795,4.0816913
4.480339,4.590476,4.001058,5.059647
4.378863,4.298804,3.6941116,4.868973
4.089533,4.0103354,3.2960997,4.690393
4.044279,3.5140955,3.023753,4.0669017
3.0881584,3.2718434,2.789084,3.7056582
4.3606043,4.1607103,3.6638093,4.6763515
3.8784842,4.398987,3.9480789,4.852009
3.54375,3.7823198,3.2898366,4.313794
3.3706212,3.465104,2.9847443,4.0065
3.8448937,3.5900934,3.0210762,4.0871735
4.18623,3.5257838,2.9987593,3.9930356
4.141533,3.680569,3.046849,4.178873
3.950794,3.5247815,3.0194414,4.088753
4.0855794,3.4289966,2.8751187,3.9539344
3.3664298,3.161874,2.6123421,3.7651792
2.9226477,2.8768997,2.211911,3.4437978
2.8713636,3.1098387,2.5565836,3.6375718
2.738501,3.2458804,2.53971,3.7699509
2.8603923,3.478216,2.949653,4.0281405
2.6327133,3.1075275,2.613246,3.5162323
3.3876822,3.2463448,2.628074,3.754792
3.0861373,3.0831392,2.4902973,3.6335063
1.5275851,2.1109798,1.5601813,2.6210515
1.4606245,1.6953332,1.1123405,2.2568893
1.44451,1.8674685,1.281995,2.5082355
2.9709892,2.9229233,2.4237456,3.5710847
2.5420232,2.554438,1.9906139,3.125833
2.5090747,2.478732,1.7430167,3.056089
1.921963,2.1628175,1.6192472,2.703441
1.652531,1.9207729,1.3909867,2.4017997
1.5627773,1.4766693,1.1254336,1.9348319
1.5066327,1.4722958,0.9114604,2.0461423
3.4422755,3.2743154,2.6664891,3.905562
3.204129,3.262906,2.7489066,3.8401234
2.3950162,2.6997647,2.1615553,3.2255697
2.143741,2.386116,1.9066392,2.8178682
3.0556102,2.5001614,1.9682271,3.0139556
3.0101254,2.2778816,1.7207537,2.8752623
2.9434545,2.2950056,1.7750652,2.8315349
2.6534328,2.0979817,1.3971404,2.609454
2.207398,2.1309183,1.4868516,2.7421033
2.053112,3.0238001,2.3345675,3.8700225
1.1925945,2.457807,1.8990871,3.041522
1.3929068,2.218413,1.7300208,2.7190595
2.3091705,2.414291,1.7697139,3.0915482
3.0022469,2.3745046,1.7898275,2.9558754
2.9464326,2.4053707,1.9384681,2.8237298
1.7813879,2.1330457,1.589633,2.7475405
2.0806055,2.207737,1.599367,2.879288
1.728907,1.729114,1.0776076,2.2483006
3.6244802,3.7842786,3.383046,4.2932425
3.0792797,3.426567,2.885235,3.8277657
3.0210297,3.406585,2.895048,4.0969305
4.6111984,4.6288123,4.1758833,5.1121793
4.554123,4.18476,3.7137191,4.6490183
4.3509707,4.157365,3.6107905,4.68962
4.2081895,3.7703927,3.156883,4.166521
3.8217638,3.3130095,2.8060055,3.8359787
4.603133,4.201549,3.6520894,4.729585
4.2305226,4.298753,3.7417371,4.7199683
3.7295036,3.6376855,3.0873313,4.1969028
3.2611365,3.3777254,2.9403465,3.851206
3.7236297,3.4218898,3.0124192,4.0578237
4.2557716,3.4186265,2.9010942,3.971221
3.6580274,3.3996205,2.815501,4.0161176
2.833075,3.458245,2.93212,3.937209
3.4732938,3.675554,3.2502737,4.1429257
2.3561711,3.1578867,2.6829724,3.639619
2.8201215,2.8953032,2.4622211,3.5205693
3.2107978,3.0661097,2.6547217,3.5938373
4.063633,3.296485,2.4943943,3.872193
4.0662217,3.4770863,2.914474,4.105391
3.8614743,3.1834345,2.595542,3.7117162
2.752853,3.330749,2.720681,4.041895
2.8422086,3.10803,2.4907384,3.7122192
1.4836842,2.0606258,1.6517555,2.5462446
1.4803032,2.1066282,1.5212122,2.6513028
1.5266771,2.1044025,1.4316273,2.6249824
1.9164957,2.152796,1.5330781,2.761459
1.8255662,1.9179984,1.493851,2.3404088
1.9055085,1.8684882,1.4151738,2.4320126
1.935024,1.7403659,1.1177286,2.4923
1.9203027,1.742761,1.1995642,2.1861835
1.9582928,1.7671411,1.2364359,2.296426
1.6404815,1.7621026,1.1609492,2.364329
1.8867712,2.153637,1.7115513,2.7268176
1.6703994,2.139938,1.6524055,2.5601103
1.4398504,1.6698515,1.3005549,2.1214685
1.4417347,1.6061611,1.0407664,2.2012582
1.6669785,1.6590418,1.0712543,2.3092115
2.7635534,1.839898,1.3612784,2.381494
2.419364,1.9674314,1.4832535,2.3875766
1.8084564,1.9553914,1.3304188,2.554001
1.1038251,1.6173888,1.1038857,2.1306915
1.24288,1.6183782,1.1411873,2.1092136
1.440003,1.50765,1.054406,1.9068952
1.9040458,1.8356587,1.3840649,2.194195
2.4705682,1.8438444,1.2131995,2.5599465
2.1077578,1.885468,1.4342747,2.3326197
1.8335176,1.9966815,1.4715955,2.4886239
1.8691761,1.7159876,1.2346243,2.1812527
2.3785217,3.079301,2.4848726,3.5228877
2.3055174,2.916542,2.3096294,3.4004068
2.2834244,2.8424823,2.3366559,3.2983289
3.6486058,3.6336987,3.060985,4.031132
3.0718591,3.325219,2.7688832,3.7063549
2.934014,3.230437,2.6928244,3.8483346
2.8877695,3.0780656,2.4075882,3.6479235
3.0066276,2.655818,1.8895618,3.1592731
2.4366083,2.66063,2.1205938,3.1500928
4.444483,3.3402247,2.8757691,3.7396963
3.3990293,3.4215639,2.8085697,3.8258793
2.4617696,2.808582,2.3608358,3.3451571
2.2898386,2.5479488,2.0555844,3.0122678
2.405658,2.6998448,2.1808047,3.2618108
3.7479835,2.7739668,2.2606058,3.484204
3.442336,2.8925252,2.31568,3.4100206
2.4956026,2.9002526,2.3397913,3.5024884
1.9159932,2.4337058,1.873989,2.9778335
1.7930908,2.2731423,1.8604134,2.895513
1.896075,2.5277224,1.9787489,3.0522976
2.4638612,2.6138217,2.205701,2.9859362
3.275246,2.7997172,2.2483265,3.3660076
3.0009391,2.811207,2.3360455,3.3615477
2.4111009,2.8566334,2.3733015,3.3229637
2.613446,2.682762,2.0577736,3.270009
3.7533665,4.0946164,3.5086613,4.66235
3.1459787,3.543569,3.07713,3.896104
3.071605,3.6299944,3.2842305,4.04345
4.612908,4.626969,4.015519,5.128907
4.5967216,4.2006965,3.359644,4.7115564
4.418895,4.3060126,3.7339163,4.913368
3.9620943,3.9073534,3.5233195,4.33499
3.5905893,3.5229416,2.9730158,3.9376202
3.3391745,3.5193214,2.907694,4.1779785
4.614498,4.367231,3.8248131,4.8748474
4.5317144,4.549044,3.9574683,4.994086
3.646137,3.8455017,3.3335783,4.383923
3.4029953,3.6694772,3.1073754,4.306639
3.8132563,3.732354,3.2035973,4.2418427
4.1216097,3.6991003,2.98512,4.171086
4.43272,3.7736075,3.2292159,4.44971
3.696945,3.7824101,3.1940627,4.2336855
2.5599103,3.3908594,3.0519037,3.9621928
2.5461838,3.1930456,2.6167479,3.6551795
2.6732323,3.2816548,2.8008745,3.806065
3.044523,3.5337076,3.1579583,3.8822792
4.0001383,3.738242,3.3000078,4.035655
4.344158,3.5762181,3.0677545,4.1249375
3.4513717,3.725922,3.4220119,4.305147
3.514959,3.4657655,2.8264093,4.1484933
2.7572234,3.0941913,2.3726718,3.511817
2.2064526,2.6502876,2.0735633,3.1206079
2.181033,2.7900846,2.2951841,3.16194
4.026158,4.0489726,3.38622,4.6153903
3.964379,3.650837,3.077016,4.3100133
3.5158758,3.4659534,2.9910588,3.9483886
3.1511974,2.9701924,2.352859,3.4643104
2.4855244,2.5381916,2.0290632,3.1676536
2.1731193,2.4839184,1.8535211,2.9799638
4.582671,3.7239091,3.236492,4.162532
4.1169124,3.7361407,3.2990196,4.2732315
2.9854164,3.2999387,2.729318,3.8598588
2.7062442,2.8855646,2.447734,3.419564
2.7558365,2.9973462,2.3647783,3.7383866
2.5674694,2.7172344,2.1314454,3.3757436
3.6183445,3.3416836,2.760937,3.9804518
1.9620206,2.7648623,2.3324854,3.1911745
1.9605355,2.5727558,2.0379412,3.0345528
1.9232306,2.6465046,2.0731986,3.1158676
2.0601628,2.7792535,2.2167277,3.2102208
2.846105,2.905469,2.399281,3.63745
3.601876,2.5195277,1.9919972,2.9454684
2.532855,2.6291904,2.2267506,3.103732
2.93694,2.4134645,1.6363679,2.8882372
3.496366,3.585451,3.1153708,4.034871
2.890902,3.348334,2.6337283,4.112895
2.7351305,3.4999444,2.8490727,4.071045
4.269944,4.0747614,3.39438,4.526911
4.0707374,3.6772828,3.2868335,4.1758523
4.084952,3.7170653,3.1220152,4.230098
3.7128098,3.5585215,3.0029616,4.26636
3.192159,3.1293466,2.6771944,3.6599824
2.5620065,3.1196148,2.3816483,3.6893988
4.610083,4.2313423,3.8408067,4.6845717
4.4110975,4.4824114,3.951666,5.0356164
3.651278,3.5563672,3.0301836,4.122422
3.2850027,3.414882,2.8446124,3.9299629
3.4285774,3.475318,2.9143193,3.9846
3.700455,3.7058985,3.249627,4.134912
4.0252266,3.6923013,3.3011365,4.0360103
4.0967617,3.5795634,2.8127203,4.1767554
3.5094333,3.735784,3.310877,4.098354
2.433839,3.306607,2.8739157,3.686062
2.462243,3.008125,2.5633543,3.5860007
2.4349818,3.1333103,2.609578,3.6185937
2.6648195,3.4808886,3.029227,3.9090967
3.5873141,3.543072,2.8981972,3.986986
4.306498,3.3602307,2.670841,3.873019
3.6876843,3.539117,2.995807,4.196346
3.939238,3.1684933,2.450417,3.825681
2.6988378,3.2308514,2.618462,3.8798487
2.453975,2.978165,2.4683845,3.734724
2.4225998,2.9717758,2.5530605,3.5898015
4.015699,4.0246263,3.5459325,4.648865
3.648234,3.6074715,2.9697456,4.242532
3.8143878,3.744196,3.3214977,4.2319026
3.811983,3.4213924,2.8521447,4.0269275
3.2482271,3.1818736,2.6218898,3.659097
2.508671,2.7372723,2.1725457,3.286874
2.243264,2.584457,2.1251438,3.2288382
3.7919507,3.8515608,3.3884323,4.336999
2.8495219,3.173198,2.7386093,3.7136366
2.631768,2.7258158,2.1607082,3.3180678
2.7612257,3.0340781,2.6087954,3.5412302
3.1666033,2.9521022,2.3345304,3.5314271
3.6615088,2.9660945,2.506449,3.4521732
3.4956293,3.0158699,2.5460505,3.5071816
2.7033489,2.8187065,2.386305,3.2155273
2.0662,2.3823757,1.9430281,2.849229
2.117007,2.5759895,2.106678,3.1176207
2.2077215,2.7742023,2.243287,3.2711053
2.8970184,2.8983026,2.3659554,3.3353553
3.765631,2.7131212,2.0970001,3.2429786
3.2623794,2.8942585,2.4131157,3.4689748
2.6923087,2.6029599,2.0241513,3.204182
3.425004,2.8430524,2.2304032,3.3635106
3.175427,2.8874981,2.3392196,3.4650972
3.6605625,3.9453235,3.4257092,4.57108
2.3516066,3.1702418,2.7551205,3.5902727
2.6829884,2.854457,2.4070153,3.2746701
2.6725733,2.3662271,1.8842425,2.91566
1.9597923,2.5179324,1.7594793,2.9753525
4.080556,3.8151846,3.2864673,4.375823
3.4099104,3.2363312,2.6597526,3.6918864
3.264701,2.9701903,2.3086257,3.5723667
2.2391887,3.0437732,2.5737703,3.483379
1.8364254,2.7569964,2.2677755,3.3465865
2.368433,2.6090229,2.1996753,2.9552844
2.132765,2.476595,2.1331282,2.8019564
4.026854,3.1588106,2.5754905,3.6948502
3.8130088,2.9202511,2.3681388,3.3990467
3.5593,2.741441,2.2746708,3.3073668
2.760201,2.5853887,2.0512934,3.202231
1.8713886,2.5487819,2.1554415,3.0581503
2.266477,2.360114,1.5895959,2.9126666
1.997647,2.482921,1.8433906,3.0104675
2.289721,1.8552401,1.3839543,2.2223434
1.5581663,2.2073016,1.6790254,2.6481438
3.487055,3.1107194,2.64107,3.6335318
3.4625611,2.657743,2.2102184,3.1238098
3.2467122,2.540357,2.00247,3.1044672
4.33462,4.3890905,4.104056,4.736015
1.1793139,3.6517546,3.3439689,4.1372724
1.1686426,2.8261263,2.418005,3.3057709
1.3173466,1.9330897,1.3862841,2.412078
1.2968698,2.000499,1.5312619,2.4916928
3.7371671,4.0727077,3.3750389,4.6876664
4.027998,3.9294312,3.5885758,4.21513
3.1937292,3.3806124,2.9007096,4.0380893
2.6375885,3.3376334,2.8940306,3.8475025
1.9891629,2.5091865,1.8705614,3.0290685
1.6747432,2.1520383,1.7383422,2.6219354
1.8126674,2.1498113,1.5670325,2.6804636
2.2575076,3.4596808,2.916682,3.8449583
4.003249,3.2447128,2.873144,3.696492
3.5101438,2.8673844,2.2384455,3.3844392
2.8215187,3.1119165,2.4169588,3.5826411
2.8053102,2.7494369,2.1257844,3.4165752
2.634713,2.3311887,1.7789277,2.9349706
1.344956,2.0508394,1.5111922,2.5952375
1.6240797,2.1206195,1.3510101,2.7391331
3.0180802,2.0762174,1.574342,2.638345
1.2564754,1.7096397,1.3510002,2.1244621
2.6634245,2.9095242,2.3993382,3.3908985
2.2743454,2.5769658,2.0941641,3.0401073
2.2540252,2.655285,2.2098656,3.1623774
3.5951738,3.4282446,2.9738038,3.7732852
2.4028292,3.0506852,2.4599898,3.6861794
2.2853558,2.5399835,2.0653656,3.1902544
2.0657208,2.1153653,1.6046575,2.6853943
1.9747266,2.1598103,1.6974074,2.6498823
3.6436825,3.38722,2.943686,3.7730556
2.8768933,2.5575938,2.0786397,2.997872
2.3669665,2.433334,1.9152637,2.9657733
2.3076878,2.375047,1.8837751,2.8253465
2.2159538,2.2987082,1.6033174,3.0181022
2.2308257,2.3371975,1.907986,2.8568547
2.522108,2.4786382,1.9322032,3.158653
2.5118263,2.3660398,1.8470562,2.8898647
2.5092387,2.403743,2.0292325,2.89998
2.1294131,2.1944354,1.5707171,2.6939387
2.1227427,2.4149652,1.9078246,2.820514
2.1241415,2.0671346,1.4608412,2.5690417
3.0984159,2.729468,2.1536462,3.2266583
2.2297044,2.174633,1.7804326,2.5324042
2.155627,2.3692436,1.9190352,2.901789
3.3548925,4.2469745,3.7694354,4.655038
3.844936,3.656357,3.0097625,4.0815535
3.5604486,3.1578562,2.7332213,3.6351845
2.6539526,2.4518054,2.0505753,2.8910573
2.205114,1.8276055,1.3798866,2.429323
2.0851514,1.8973029,1.3956692,2.2918396
3.788006,3.1269648,2.5650911,3.6568415
2.567918,3.501199,2.92456,4.1093545
2.507922,2.8952904,2.4518821,3.4426026
2.669579,2.6702502,2.0353076,3.1580038
3.5306509,2.8669314,2.233507,3.4514403
2.2340927,2.0169268,1.5016465,2.4595575
1.9552898,1.8218633,1.2228786,2.3451462
0.9901974,2.8492897,2.3286552,3.4606047
2.1683962,2.357033,1.8591495,2.7193158
2.6633804,2.332499,1.9457289,2.842794
2.655092,2.3964357,1.8040075,2.8503327
2.9413605,2.1595955,1.6473,2.5740066
2.7792103,2.1461525,1.6322705,2.573854
1.7137729,1.7689414,1.2508613,2.194462
1.5541389,1.8603611,1.3244132,2.4798992
0.17264608,1.6218245,0.91308755,2.4163308
2.2859497,2.345278,1.8399955,2.813966
2.0587757,2.0289109,1.6076217,2.4910526
1.9404666,2.1421957,1.5992305,2.6371434
2.3682437,2.6296449,2.2762153,3.219905
1.9922148,1.9463154,1.328871,2.382503
1.8797723,1.6712002,1.1981666,2.104489
1.7615037,1.6704422,1.3140923,2.1657207
2.878722,2.8110516,2.3738267,3.2015257
2.3389993,2.697402,2.123361,3.2330532
2.0537083,2.3182592,1.6959984,2.8140366
2.0521278,2.0858345,1.4236702,2.5134034
2.1048799,2.0469456,1.4318187,2.581801
2.0280058,1.8796421,1.3668661,2.3785994
1.7992454,1.9062895,1.409409,2.3598847
1.6975079,1.8913035,1.3494924,2.4228475
2.1764927,2.045816,1.4661448,2.6537342
2.26038,1.8459573,1.1929754,2.4457471
2.2138875,1.9243535,1.4267386,2.4615529
2.0815675,1.8355303,1.2828579,2.3525853
1.6918819,1.8462459,1.4530778,2.2771142
1.6072925,1.9746802,1.4056406,2.6085603
1.5853341,1.8047551,1.3116646,2.3420985
2.5192268,2.4725096,1.9291465,2.9016864
2.0164354,2.2930372,1.752409,2.807326
2.1396437,2.384622,1.7864394,2.9678814
3.078914,3.342295,2.7074306,3.7638993
2.3500648,2.8602028,2.3394418,3.3115933
2.6242368,2.8719938,2.3940375,3.4677672
2.610377,2.5786052,2.068075,2.9930196
2.2070775,2.3520608,1.739597,2.791766
1.9713486,1.8545676,1.3075943,2.346681
1.8874388,1.9910789,1.5448666,2.525587
3.5000682,2.9049633,2.4421926,3.546897
2.5432925,2.9952452,2.5151393,3.5322669
2.2893252,2.3351643,1.8108908,2.8154747
2.1110072,2.1939747,1.7499079,2.6113207
2.105005,2.2622795,1.7469147,2.6719098
2.2226174,2.193836,1.677857,2.716592
2.2052333,2.1585608,1.6159428,2.6828115
1.9729897,1.951995,1.5261445,2.5768008
1.8311837,2.0728204,1.4739884,2.5713131
2.2066429,2.1586351,1.6539105,2.6939096
2.0892348,1.8487433,1.5055556,2.2713633
2.1308427,1.9357566,1.489087,2.4934676
2.1579156,2.106886,1.5670632,2.6488485
2.2874742,2.0189655,1.3680254,2.5706162
2.0480416,1.8904166,1.412789,2.45437
1.7806199,2.147915,1.5117396,2.849652
1.8386335,1.7595993,1.1766913,2.3773777
2.293863,2.4512997,1.9345694,3.1464474
2.0227947,2.2050192,1.6856954,2.7561524
1.979968,2.0906894,1.4376912,2.6459303
3.3353853,3.5807228,3.1560776,4.069617
2.4300733,3.071809,2.502155,3.7169755
2.482583,3.022353,2.361268,3.795458
2.2579052,2.437225,1.8740749,3.0008905
1.9229842,2.044206,1.4717389,2.5833218
1.7865977,1.5482541,1.2141447,2.0299554
1.7599411,1.7769608,1.28538,2.3165386
3.6185434,2.7499871,2.2935798,3.2247736
2.295614,2.842734,2.1316853,3.292551
2.099928,2.382894,1.7555407,2.8684616
2.024133,2.2160916,1.7772942,2.6742978
2.0306892,2.1581552,1.7076203,2.670448
1.9986144,1.9832835,1.5608543,2.486779
1.9252931,1.7992407,1.3027585,2.3642244
1.7519647,1.5995473,1.047269,2.1256769
1.6367986,1.7422969,0.9950628,2.2187996
1.9401428,2.1060162,1.5829432,2.6455033
1.814031,1.8987584,1.2236326,2.4110112
1.8971819,2.0003014,1.4501996,2.4251897
1.8376205,1.7701054,1.3299011,2.345428
1.9139104,1.6923971,1.3168312,2.1025531
1.938626,1.6211437,1.2462653,2.0857358
1.5882642,1.6324655,1.0249097,2.2046835
1.5925335,1.4683349,1.0424571,1.9326135
1.6076298,1.6246294,1.1455661,2.0300288
1.5698924,1.76019,1.262519,2.224279
1.9191508,1.8647906,1.3574716,2.39206
1.540076,1.439945,1.0519768,1.8628098
1.4642948,1.2205896,0.7086582,1.737558
1.4435539,1.409053,1.0739026,1.8101206
1.9344237,2.2098448,1.730528,2.758014
1.7042645,1.8695223,1.2733403,2.2794309
1.6515567,1.7341481,1.2847472,2.3614254
1.6685042,1.7063637,1.1863092,2.2113373
1.786904,1.6468886,1.2822157,2.0703673
1.4904275,1.438088,0.924924,2.1835096
1.3970801,1.5508862,0.999542,2.3054771
1.7805697,1.6306865,1.2138898,2.0932822
1.7562764,1.4655535,0.8902263,2.186535
1.7190398,1.6366141,1.149436,2.1480894
1.6393027,1.6038164,0.94564235,2.1536822
1.5937352,1.6709539,1.1241646,2.151261
1.4906776,1.5035558,0.9606255,1.9105163
1.3612759,1.5216036,0.90858215,1.9803393
1.3774154,1.321856,0.748917,1.8289423
2.1454036,2.2289977,1.7094667,2.812691
2.0400562,2.2061977,1.7747492,2.6938334
2.1013806,2.3557267,1.9467496,2.795713
2.4190652,2.709327,2.3376055,3.0588033
2.2169385,2.498493,1.969365,3.1373656
2.2626336,2.2042658,1.7367525,2.6946824
2.007429,2.0534565,1.4455752,2.5998504
1.8735741,1.7319517,1.4093785,2.082103
1.897818,1.760849,1.2329006,2.2194161
1.757956,2.025753,1.5466934,2.5261533
1.8690965,1.9723029,1.3454798,2.390025
1.9478865,1.869269,1.4706006,2.3250437
2.0683386,1.9415083,1.5709916,2.3868232
2.3419945,1.8314091,1.3291546,2.3898764
1.9470036,2.0433571,1.4225208,2.4473581
1.8251767,2.1054506,1.4952508,2.5351856
1.8789917,1.9385287,1.5017027,2.3181999
1.7804985,1.933704,1.3847688,2.5271046
1.8614036,1.7795612,1.2407439,2.3991718
1.9508733,1.9051723,1.2505797,2.3981447
1.9560016,1.9647514,1.4364666,2.322062
1.946049,1.9538627,1.3414061,2.5722752
1.7356641,2.0441856,1.5736094,2.5692542
1.792355,1.8910143,1.3576843,2.4198594
1.8324193,2.0730584,1.6128026,2.521015
1.7135724,1.9896332,1.5612063,2.4101834
1.7490782,1.9513774,1.3949379,2.4323363
2.3363938,2.52013,1.9883407,3.0598006
1.9675677,2.2868946,1.9002762,2.6655865
2.0820317,2.199526,1.6204567,2.6654909
1.913409,1.9947926,1.3505379,2.4591463
1.7103679,1.6900285,1.1613525,2.3335397
1.6082621,1.4500852,0.8869218,2.0311205
1.5858212,1.5739628,1.18355,1.9203588
1.8098214,2.2314067,1.7987051,2.7240303
1.6850574,1.839086,1.2166882,2.27306
1.6155062,1.8384151,1.4229914,2.3138466
1.723224,1.6657536,1.2726066,2.0384219
1.9870945,1.6565324,1.0793705,2.1822536
1.6682727,1.6707889,1.1308953,2.2742474
1.5180371,1.6238436,0.99127036,2.056049
1.9253228,2.005337,1.5417438,2.5322816
1.7166793,1.68644,1.0605165,2.3301573
1.7029965,1.7004633,1.1430181,2.2981255
1.6859748,1.7250118,1.230438,2.2731764
1.8127561,1.7198645,1.2036346,2.2014537
1.6574044,1.5313565,1.118771,1.918012
1.4689196,1.6852869,1.2073293,2.2657835
1.4726931,1.5452971,0.9774289,1.9963007
1.8862883,1.9149557,1.4346334,2.432486
1.7822049,1.8549194,1.3402652,2.477893
1.7898992,1.8440765,1.3399961,2.4926727
2.1332972,2.3997276,1.9414068,2.7763698
1.9708393,2.083198,1.5812386,2.6231592
1.9990827,1.8460841,1.3559859,2.3339078
1.7519234,1.6489049,1.3252374,2.256118
1.6593683,1.4705042,1.040713,2.0189462
1.6320419,1.5252684,1.0857905,2.0277092
2.7657268,2.3717935,1.7883104,2.9008434
2.0442429,2.4039257,1.9262557,2.8270426
1.834913,1.9619745,1.5834209,2.364908
1.7704016,1.817669,1.3492472,2.2935612
1.8326545,1.8614849,1.140848,2.3011372
1.8548244,1.7434428,1.2033596,2.3992593
1.9038045,1.7565337,1.0531647,2.3986022
1.8038366,1.8004793,1.3557097,2.436139
1.6916708,1.7543105,1.1256229,2.1828456
1.9984651,1.80256,1.309482,2.3983927
1.8386136,1.7036273,1.2080994,2.1916718
1.8408545,1.7756927,1.3680764,2.2009962
1.7511528,1.7851238,1.219832,2.2491605
1.8947785,1.9084917,1.451017,2.3901517
1.9548321,1.7099361,0.9497193,2.4035916
1.803084,1.8826047,1.3922595,2.4724665
1.8003683,1.6444869,1.071414,2.2691584
1.2840722,1.5566313,1.1046497,2.106812
1.2140453,1.4987794,0.7862481,2.040029
1.1137186,1.5072486,0.9172167,1.9101235
1.4580071,1.4398861,0.9248963,2.077311
1.3287019,1.2755913,0.5923776,1.8381338
1.3212817,1.07169,0.67938185,1.7031639
1.4273999,1.2248081,0.84224385,1.7759684
