target,mean,lo,hi
1.7665714,2.8259275,2.338448,3.2628877
1.7957556,2.9106216,2.4121723,3.4934714
1.9734596,3.1160443,2.570357,3.6818986
1.7800115,2.7879236,2.241283,3.3457267
2.3131938,2.3160703,1.8834367,2.7282982
2.0518117,2.2329516,1.6235272,2.8424573
1.9766374,2.2933598,1.8799403,2.826578
3.3885014,3.3237166,2.656577,3.9675694
1.8612838,2.6614163,2.1981957,3.1721582
4.245276,4.1250606,3.5680315,4.808688
3.8315663,3.9953403,3.4015467,4.4496655
4.186181,3.795788,3.1459758,4.415837
4.3840837,4.0251303,3.4994884,4.6764827
4.154961,3.504425,2.819131,4.102307
1.9740261,2.7212842,2.2656462,3.2934484
1.6547902,2.6579487,2.0942461,3.1833177
4.3305244,3.2946,2.4793487,3.8100593
3.2519906,3.7514849,3.2047918,4.4346304
1.8264225,3.3507626,2.8463109,3.7836077
1.9551067,3.0774448,2.5739813,3.5100713
2.615903,3.1474874,2.5781958,3.6831198
3.8978217,3.2189827,2.6954865,3.7168086
3.4409058,2.8349094,2.3871841,3.2633622
2.5243697,2.352076,1.9215925,2.7588482
1.7901424,2.2365594,1.654356,2.9091158
2.3958592,3.4407463,2.8836436,3.884861
1.7252223,3.1307943,2.584673,3.649328
1.7665714,3.0648932,2.5607805,3.5076454
1.7957556,2.986437,2.4330451,3.5624409
1.9734596,3.0229037,2.438637,3.5041804
1.7800115,2.674012,2.0843382,3.2963002
2.3131938,2.2791328,1.9241296,2.5784292
2.0518117,2.167301,1.6855558,2.687421
1.9766374,2.3400023,1.765963,2.90968
3.491079,3.744578,3.2815146,4.2735
2.1329458,2.9607434,2.304031,3.6546998
1.969684,2.997433,2.5049016,3.44529
4.58038,4.4862013,3.8807628,4.889967
4.386045,4.3709617,3.762761,4.8766017
4.519708,4.227168,3.7803369,4.675306
4.0871224,3.6949863,3.0864036,4.2867284
2.2153094,2.8773365,2.427633,3.342281
1.7252315,2.9708261,2.588391,3.4485373
4.579729,4.0624948,3.581491,4.4644737
4.182384,4.2273664,3.6297882,4.94342
2.889816,3.966426,3.4666457,4.4767246
2.4915612,3.731176,3.3633757,4.315688
3.9986877,3.7048988,3.209169,4.1497855
4.264694,3.8390925,3.2003047,4.5170774
3.0000207,2.6783607,2.2643802,3.0666056
2.0637224,2.620038,2.2033298,3.2366116
2.1949348,3.8881924,3.4770162,4.3182
2.0250435,3.5347102,2.980661,3.983561
2.3353336,3.5358477,2.9179943,4.0025644
3.4215424,3.6776297,3.1150503,4.1348867
2.6084797,3.2625592,2.7916865,3.6415863
2.944987,2.6565459,2.2209651,3.2320695
2.4152436,2.622844,2.0732315,3.1999857
2.4592931,2.6169493,1.9821143,3.2535613
3.5664496,3.9250736,3.4938622,4.540328
2.9083583,3.3563313,2.949393,3.8313894
2.2918248,3.3703647,2.8034186,3.849181
4.558005,4.4687896,3.9246027,4.8656507
4.200286,4.2596955,3.678925,4.8176827
4.507318,4.4784408,3.899597,5.161499
4.1736927,4.014763,3.5878975,4.50614
3.8889992,3.5196598,2.9400363,3.9867163
2.656642,3.5163631,2.9164882,4.1521516
4.6016955,3.9043784,3.4534314,4.591196
4.4672728,4.275502,3.6764424,4.8679614
3.5892103,3.874648,3.4542105,4.4729733
2.5971682,3.7502415,3.3161902,4.245525
2.8179383,3.7427437,3.2138348,4.3638697
4.343163,3.4021633,3.04143,3.7715697
3.918158,3.1037886,2.623148,3.5981946
2.8799057,2.876037,2.2889166,3.462934
2.4295099,3.5803282,2.9860737,4.1690507
2.404554,3.4481173,3.0021253,3.93575
2.3708076,3.4391248,2.7427022,3.8858697
2.8766794,3.807315,3.3332496,4.3827605
3.4645057,3.4525576,3.0624745,4.0228004
2.7312157,2.9149375,2.3149655,3.6164875
2.263775,2.8629496,2.2990015,3.4470088
2.361307,3.0128872,2.5344033,3.584949
3.68508,3.7507865,3.2346802,4.270194
3.0695376,3.3025246,2.8089526,3.951891
2.3366208,3.1487236,2.6862552,3.6774604
4.5967793,4.332975,3.7556407,4.806039
4.24542,4.114006,3.497038,4.838945
3.8223815,3.981731,3.3576853,4.5158315
3.4675305,4.069945,3.5564363,4.521198
3.6262774,3.71558,3.156527,4.287051
3.339519,3.0859623,2.5193236,3.551944
2.9858146,3.047608,2.5556402,3.5554042
4.491406,3.5495746,2.9348707,4.02002
3.7213619,3.999558,3.4427507,4.610055
3.3921027,3.6336992,3.1887927,4.1361704
2.8925405,3.4252634,2.7688255,3.9285228
2.4804184,3.402809,2.8415763,4.0826554
2.7356436,3.501126,3.0084465,4.0638475
3.5270054,3.097962,2.5480354,3.5389733
2.9275808,2.6797304,2.2052991,3.1847796
2.6899314,2.553499,1.8924862,3.1607356
2.8572075,3.7067034,3.363094,4.2199664
2.5363836,3.4154923,2.9271584,3.8686585
2.3685167,3.0985193,2.495792,3.735905
2.3945076,3.1581726,2.5234652,3.7610326
2.5283315,3.2596536,2.5128827,3.9109426
2.632732,3.0622609,2.3844867,3.6994286
2.9681406,2.6706612,2.275861,3.4478056
2.2135994,2.4707983,1.7596227,3.291385
2.1833878,2.5781045,1.8721632,3.1034327
3.324859,4.222555,3.624373,4.7161736
3.115093,3.620248,3.050134,4.1491838
2.39362,3.6110978,3.076179,4.350838
4.480339,4.5577717,3.924697,5.094012
4.378863,4.5499825,4.019357,5.1525764
4.089533,4.33976,3.9029565,4.8067274
4.044279,3.7317457,3.1535785,4.1288133
3.0881584,3.6041667,3.1595852,4.248734
4.3606043,4.076674,3.587433,4.5389433
3.8784842,4.349976,3.782242,4.887253
3.54375,4.1005354,3.500655,4.6675024
3.3706212,3.864856,3.3271992,4.4938245
3.8448937,3.879875,3.3986151,4.4330354
4.18623,4.08421,3.5790544,4.558692
4.141533,3.7441006,3.088051,4.321026
3.950794,3.2083666,2.6120033,3.825376
4.0855794,3.093606,2.6407492,3.5151374
3.3664298,3.6993165,3.2752523,4.2087026
2.9226477,3.4607308,2.9311397,4.1299357
2.8713636,3.6587524,3.0355313,4.2093134
2.738501,3.8823457,3.2540746,4.396509
2.8603923,3.564116,2.9993634,4.0113387
2.6327133,3.0846736,2.6061904,3.6141806
3.3876822,2.8953824,2.3710864,3.5617807
3.0861373,3.2038643,2.7719789,3.859494
1.5275851,2.4072223,2.0470746,2.9372797
1.4606245,1.5782986,0.8605736,2.1419876
1.44451,1.7752436,1.1476076,2.476392
2.9709892,3.1732824,2.546317,3.7555008
2.5420232,3.0330377,2.5679073,3.6146214
2.5090747,2.7374284,2.173966,3.315433
1.921963,2.7566772,2.2502666,3.4552963
1.652531,2.462308,1.8582975,2.8802476
1.5627773,1.7046256,1.0476614,2.1976953
1.5066327,1.6712666,1.2371149,2.156722
3.4422755,2.4709542,2.0911312,2.9450934
3.204129,3.2266912,2.8312979,3.678661
2.3950162,2.8829184,2.3309968,3.424975
2.143741,2.747039,2.1399658,3.3129575
3.0556102,2.322328,1.8381271,2.8823314
3.0101254,2.551498,1.8892455,3.1139665
2.9434545,2.130329,1.6742698,2.5391715
2.6534328,1.8052579,1.1817526,2.2501757
2.207398,1.8284256,1.3411962,2.3433719
2.053112,3.0640264,2.6482894,3.607916
1.1925945,2.7741652,2.2576456,3.2209392
1.3929068,2.6485243,2.1060512,3.1680524
2.3091705,2.4891586,1.951394,3.1027415
3.0022469,2.6743176,2.200636,3.0295827
2.9464326,2.3565316,1.8374888,3.0810874
1.7813879,1.9530326,1.4486618,2.4838347
2.0806055,1.8808336,1.4442786,2.4601126
1.728907,1.826788,1.3145573,2.2315054
3.6244802,3.9343376,3.4696827,4.469504
3.0792797,3.4910119,2.8170774,4.279746
3.0210297,3.4571881,2.9751256,4.163572
4.6111984,4.416151,4.07289,4.9922814
4.554123,4.1774216,3.5020764,4.806275
4.3509707,4.359969,3.9386268,4.888642
4.2081895,4.1770887,3.5304005,4.781775
3.8217638,3.4544299,2.9118538,3.9176617
4.603133,3.9555411,3.2972229,4.5729365
4.2305226,4.325554,3.8055723,4.7965446
3.7295036,3.959752,3.4230912,4.454593
3.2611365,3.8248959,3.3426964,4.311551
3.7236297,3.86039,3.4208798,4.3305054
4.2557716,4.0052843,3.3001783,4.604543
3.6580274,3.3107398,2.867829,3.8331661
2.833075,3.1410935,2.5816522,3.809169
3.4732938,3.9939728,3.4307475,4.6537848
2.3561711,3.7395272,3.0618591,4.391164
2.8201215,3.514048,3.0835836,4.005651
3.2107978,3.794942,3.2165055,4.4139385
4.063633,3.9500597,3.525634,4.4424977
4.0662217,3.621427,3.0184574,4.025685
3.8614743,3.2768004,2.8195627,3.7979624
2.752853,3.1660569,2.674001,3.6645155
2.8422086,3.2736497,2.71568,3.81031
1.4836842,1.8846928,1.5217978,2.352715
1.4803032,1.7838401,1.2018218,2.3914003
1.5266771,1.7512515,1.2911073,2.0408962
1.9164957,2.3373451,1.9031371,2.984025
1.8255662,2.1861956,1.719169,2.8426187
1.9055085,2.1105578,1.4624479,2.8067322
1.935024,2.1355398,1.4860469,2.5690966
1.9203027,1.9586508,1.3805606,2.4517791
1.9582928,1.7201002,1.1429945,2.2287276
1.6404815,1.696825,0.95547587,2.317767
1.8867712,1.8200557,1.4172996,2.3134913
1.6703994,2.0520606,1.5835022,2.694755
1.4398504,1.9260043,1.2006967,2.6052852
1.4417347,1.8040931,1.2496899,2.3562217
1.6669785,1.8970668,1.3453118,2.5331218
2.7635534,1.7394757,1.1152713,2.3147926
2.419364,1.5977504,1.0572158,2.0346267
1.8084564,1.4947747,0.84049225,2.0125039
1.1038251,1.8429053,1.2536069,2.4150748
1.24288,1.8008665,1.2678319,2.2388074
1.440003,1.6526672,1.1302513,2.099731
1.9040458,1.8581717,1.1628957,2.6062076
2.4705682,1.7636039,1.1421454,2.3363762
2.1077578,1.4966683,0.9740501,2.0606806
1.8335176,1.6722711,1.1130148,2.2098887
1.8691761,1.5525367,0.93990535,2.1990166
2.3785217,3.170504,2.7225955,3.527915
2.3055174,2.7590697,2.232798,3.2331464
2.2834244,2.7294946,2.2442405,3.0917745
3.6486058,3.7916548,3.3090763,4.2564983
3.0718591,3.591068,2.9480805,4.1364317
2.934014,3.6564486,3.13229,4.163964
2.8877695,3.2673607,2.823272,3.781521
3.0066276,2.7759242,2.1469738,3.2952366
2.4366083,2.7582858,2.035546,3.2034686
4.444483,3.0699666,2.5155225,3.794429
3.3990293,3.58588,3.0557535,4.0540485
2.4617696,3.2505643,2.5542278,3.675747
2.2898386,2.8925989,2.453351,3.324442
2.405658,2.8490176,2.3601904,3.2420502
3.7479835,2.8937564,2.2375617,3.333343
3.442336,2.3266304,1.7684067,2.80719
2.4956026,2.3474357,1.7690172,2.8998864
1.9159932,2.9384434,2.3890834,3.4962516
1.7930908,2.6940467,2.192561,3.2340448
1.896075,2.781152,2.0355954,3.4542136
2.4638612,3.1130333,2.453975,3.5847566
3.275246,2.749757,2.1946156,3.4060414
3.0009391,2.496633,1.9080477,3.029085
2.4111009,2.4269211,1.9463793,2.9863281
2.613446,2.4548225,1.8810302,2.9000664
3.7533665,4.0920796,3.6946578,4.571443
3.1459787,3.7573848,3.1908436,4.358702
3.071605,3.7093558,3.2676902,4.2860684
4.612908,4.6202583,4.1085453,5.0274487
4.5967216,4.468229,3.9597018,4.943288
4.418895,4.51851,4.1395273,4.9231052
3.9620943,4.2967095,3.811259,4.869703
3.5905893,3.7644615,2.9669755,4.49334
3.3391745,3.653408,3.0146399,4.373416
4.614498,4.2391047,3.356007,4.766733
4.5317144,4.410552,3.796817,4.93312
3.646137,4.166079,3.714556,4.6355023
3.4029953,4.0100574,3.3007457,4.7087355
3.8132563,4.0765595,3.60752,4.7030115
4.1216097,4.22367,3.700073,4.6926417
4.43272,3.5071638,3.0025578,3.958071
3.696945,3.498727,3.0633538,4.0397177
2.5599103,4.028767,3.4074154,4.603698
2.5461838,3.739611,3.2501543,4.266454
2.6732323,3.9134412,3.325437,4.329482
3.044523,4.0759363,3.5930014,4.707178
4.0001383,3.8864942,3.215807,4.5020595
4.344158,3.4546945,2.883845,4.003139
3.4513717,3.4410164,2.7079728,4.064424
3.514959,3.583628,3.0798972,4.083831
2.7572234,3.4141245,2.9078815,3.992474
2.2064526,2.7388697,2.31585,3.3244188
2.181033,2.5694551,2.1408904,2.9749656
4.026158,3.995344,3.435372,4.5494003
3.964379,3.7811515,3.1653912,4.176965
3.5158758,3.8318036,3.2359848,4.3852186
3.1511974,3.4449756,3.1016762,3.878584
2.4855244,2.655599,2.2593503,3.171457
2.1731193,2.7088008,2.125426,3.1721284
4.582671,3.4060297,2.7528074,3.9317222
4.1169124,3.8354583,3.3658426,4.2754397
2.9854164,3.520168,2.80782,4.254059
2.7062442,3.241553,2.7244453,3.6995344
2.7558365,3.2024186,2.6803868,3.77505
2.5674694,2.422576,1.8625094,3.1646335
3.6183445,3.582899,2.9622173,4.110858
1.9620206,3.1981213,2.4948072,3.769162
1.9605355,3.090694,2.5690582,3.602563
1.9232306,3.0222192,2.3773296,3.673104
2.0601628,3.3484733,2.7462673,3.8738384
2.846105,2.8892682,2.3748827,3.323362
3.601876,2.525136,2.1699195,2.9952912
2.532855,2.4215534,1.9441504,2.9518054
2.93694,2.5556898,2.0577683,3.1435041
3.496366,3.9270782,3.4492645,4.5507326
2.890902,3.3260336,3.027694,3.766427
2.7351305,3.341859,2.7278454,3.9583535
4.269944,4.1917133,3.7281628,4.9471116
4.0707374,4.177308,3.5295632,4.6662307
4.084952,4.273336,3.592592,4.677251
3.7128098,3.9425097,3.4323208,4.547597
3.192159,3.3282683,2.8199146,3.8600056
2.5620065,3.4159343,2.7861648,4.0703692
4.610083,4.0368714,3.5127761,4.581654
4.4110975,4.3618116,3.9524395,4.739196
3.651278,4.0721717,3.5460813,4.548688
3.2850027,3.791705,3.2719443,4.4122386
3.4285774,3.8309314,3.2501097,4.5398884
3.700455,4.032175,3.564313,4.8493
4.0252266,3.6810513,2.8664124,4.202675
4.0967617,3.2466152,2.7617967,3.748815
3.5094333,3.1914427,2.6578238,3.6107872
2.433839,3.9398494,3.4736063,4.393083
2.462243,3.59128,3.0521228,4.0280247
2.4349818,3.728957,3.273946,4.191091
2.6648195,3.9530535,3.193788,4.496087
3.5873141,3.6492314,3.1998782,4.14873
4.306498,3.147377,2.49509,3.793696
3.6876843,3.1554368,2.482626,3.6797519
3.939238,3.3673048,2.8175159,3.991828
2.6988378,3.2612596,2.6592457,3.7458358
2.453975,2.7352412,2.3508291,3.0909233
2.4225998,2.7718873,2.080264,3.2972016
4.015699,3.896943,3.4151542,4.5270786
3.648234,3.730302,3.3129163,4.106869
3.8143878,3.671677,3.1473138,4.4272556
3.811983,3.7499726,3.2660308,4.3372145
3.2482271,3.585927,2.974279,4.0870013
2.508671,2.8505075,2.2710552,3.4871602
2.243264,2.842868,2.4451554,3.3660562
3.7919507,3.758033,3.3150241,4.345977
2.8495219,3.37227,2.7961378,3.9661868
2.631768,3.2252197,2.7852128,3.7324462
2.7612257,3.129406,2.6572,3.5620596
3.1666033,3.4993172,2.9802628,4.0600014
3.6615088,3.1383572,2.6491551,3.6327937
3.4956293,2.6326969,2.1090999,3.1425946
2.7033489,2.4918423,2.0283487,2.948811
2.0662,2.923424,2.550661,3.3746474
2.117007,2.9757051,2.3333101,3.435105
2.2077215,3.2277198,2.719423,3.7506266
2.8970184,2.9474688,2.5472739,3.3935986
3.765631,2.5903833,2.0774171,3.06638
3.2623794,2.5716193,1.9876308,3.0758245
2.6923087,2.5819995,2.0137796,3.1050615
3.425004,2.7618697,2.3184342,3.1892421
3.175427,2.6734962,1.9817717,3.228961
3.6605625,3.861478,3.16396,4.483405
2.3516066,3.7336369,3.087124,4.536298
2.6829884,3.1982563,2.6735528,3.5936294
2.6725733,2.6006584,2.1355796,3.006338
1.9597923,2.5432827,2.0599687,2.925115
4.080556,3.7641387,3.086164,4.473564
3.4099104,3.3739161,2.8560777,3.956901
3.264701,3.0942745,2.469087,3.576646
2.2391887,3.0674913,2.6449528,3.5926518
1.8364254,2.6377501,2.1918628,3.1847255
2.368433,2.158289,1.5596797,2.6551101
2.132765,2.0814672,1.6741399,2.777415
4.026854,3.3720717,2.7444413,3.7971394
3.8130088,3.2204542,2.7800899,3.6843176
3.5593,3.0246878,2.502813,3.3951874
2.760201,3.0277028,2.5427725,3.629961
1.8713886,2.5972507,2.0997639,3.0507324
2.266477,2.144124,1.4968032,2.783414
1.997647,2.2065806,1.699009,2.6416998
2.289721,2.1029758,1.6222856,2.5736165
1.5581663,2.1510227,1.4595715,2.6752114
3.487055,3.2712076,2.6729283,3.9068358
3.4625611,2.6178608,1.8759719,3.2231662
3.2467122,2.537112,1.9120662,3.119713
4.33462,3.818724,3.226526,4.5903587
1.1793139,3.6867633,3.2388055,4.2179155
1.1686426,3.073649,2.462407,3.5498435
1.3173466,2.3718355,1.8823419,3.003226
1.2968698,2.3079796,1.7925978,2.7723324
3.7371671,3.7629232,3.2617126,4.220914
4.027998,3.5174484,2.8013537,4.0667567
3.1937292,3.1691432,2.6425,3.6807857
2.6375885,3.0168133,2.6415324,3.5166683
1.9891629,2.4719498,2.0286121,2.8546045
1.6747432,2.0138204,1.5628898,2.4634075
1.8126674,1.9502156,1.424837,2.586401
2.2575076,3.6503801,3.1712277,4.422357
4.003249,3.3252497,2.8695097,3.7402425
3.5101438,3.0240798,2.40581,3.5375652
2.8215187,3.034396,2.634285,3.5292025
2.8053102,2.98502,2.3811243,3.7212484
2.634713,2.666251,2.1115928,3.1014924
1.344956,2.1130219,1.599205,2.6874979
1.6240797,1.9209344,1.4212742,2.4083738
3.0180802,3.163952,2.6760309,3.6444051
1.2564754,1.9778919,1.5298256,2.3428786
2.6634245,3.0061529,2.546369,3.5112689
2.2743454,2.5814114,2.1674538,2.9943626
2.2540252,2.5738773,2.1756535,3.0363386
3.5951738,3.584852,3.0916386,4.09752
2.4028292,3.4347055,2.8438776,3.9078975
2.2853558,3.0253987,2.4310188,3.7579324
2.0657208,2.4087112,1.847402,2.8748708
1.9747266,2.4440022,2.0054376,3.0531118
3.6436825,3.4587255,2.9352484,4.051957
2.8768933,2.741253,2.271456,3.2492216
2.3669665,2.9104297,2.1113431,3.215482
2.3076878,2.3903816,1.6992058,3.201273
2.2159538,2.0833,1.5611387,2.6845248
2.2308257,2.041429,1.4555645,2.6456375
2.522108,2.8400965,2.263536,3.275506
2.5118263,2.7521935,2.197302,3.3215907
2.5092387,2.4750786,2.079808,3.092211
2.1294131,2.1717668,1.5598339,2.7753778
2.1227427,2.101421,1.6214088,2.5302956
2.1241415,2.1722603,1.6724391,2.6654153
3.0984159,2.8052585,2.3181868,3.1645935
2.2297044,2.2825017,1.8136843,2.7237437
2.155627,2.2657633,1.8293222,2.7645986
3.3548925,3.7762032,3.4022067,4.3171186
3.844936,3.5887218,3.0512075,3.961283
3.5604486,3.3614352,2.8785627,4.00556
2.6539526,2.840726,2.3192444,3.3670402
2.205114,2.1123598,1.5614276,2.8585489
2.0851514,2.2379494,1.6034265,2.6936429
3.788006,2.7688148,2.3128564,3.1541984
2.567918,3.1983645,2.6554601,3.6373522
2.507922,2.9713786,2.415693,3.4954376
2.669579,2.8118708,2.133391,3.4823744
3.5306509,2.7225153,2.2520626,3.3042676
2.2340927,1.8261863,1.2597193,2.4320216
1.9552898,1.838048,1.1841569,2.3393383
0.9901974,3.1017907,2.6572206,3.6113324
2.1683962,2.8968508,2.4665217,3.2877874
2.6633804,2.6255724,2.083808,3.1505103
2.655092,2.7141452,2.1886353,3.3728142
2.9413605,2.6156943,2.0608678,3.1481378
2.7792103,2.2214913,1.5006565,2.810666
1.7137729,1.8505931,1.5197084,2.4376009
1.5541389,1.9097024,1.4158299,2.3177893
0.17264608,1.8982505,1.3510379,2.295249
2.2859497,2.4548569,2.0491168,3.051061
2.0587757,1.9410311,1.5525273,2.3388195
1.9404666,2.0164711,1.4796382,2.5280294
2.3682437,2.7448242,2.2841802,3.2138245
1.9922148,2.2434165,1.7040052,2.591163
1.8797723,2.057507,1.3844937,2.648106
1.7615037,1.8069276,1.1320744,2.3585358
2.878722,2.1617367,1.4991201,2.7193272
2.3389993,2.6589744,1.9507172,3.2498364
2.0537083,2.4045703,1.9339015,3.101619
2.0521278,2.244453,1.8245984,2.6296027
2.1048799,2.1473892,1.7518082,2.8482704
2.0280058,2.0123153,1.2796566,2.6310952
1.7992454,1.707744,1.237597,2.1022873
1.6975079,1.7365283,1.1809586,2.2209516
2.1764927,2.2107978,1.6577401,2.7064118
2.26038,2.10745,1.6842532,2.580783
2.2138875,2.1514878,1.7568277,2.6252356
2.0815675,2.2115173,1.6610297,2.7817144
1.6918819,1.7156773,1.0376124,2.2691348
1.6072925,1.6537684,1.0789499,2.2359657
1.5853341,1.7179204,1.1180372,2.4290555
2.5192268,2.659564,1.8477778,3.309786
2.0164354,2.1505485,1.5098641,2.7016797
2.1396437,2.259689,1.6485412,2.8000047
3.078914,3.319433,2.7718883,3.8503067
2.3500648,3.0823371,2.6050434,3.521704
2.6242368,2.919257,2.3281188,3.5298283
2.610377,2.965936,2.4070632,3.5791366
2.2070775,2.5600777,2.0126665,3.1777241
1.9713486,2.1053047,1.6472834,2.6516385
1.8874388,2.1347,1.6760794,2.5656428
3.5000682,2.4358613,1.8909494,2.9729996
2.5432925,2.8516495,2.2685065,3.3528538
2.2893252,2.5618033,2.0941982,3.037091
2.1110072,2.4185953,1.9348558,2.9849234
2.105005,2.245051,1.6765519,2.6874416
2.2226174,2.3375716,1.7956088,3.006776
2.2052333,2.1872606,1.780848,2.5576553
1.9729897,1.7707042,1.2522677,2.4966202
1.8311837,1.8582795,1.4552554,2.3965027
2.2066429,2.559042,2.0842519,3.00002
2.0892348,2.3009903,1.8450457,2.8584838
2.1308427,2.353172,1.9315426,2.8451822
2.1579156,2.3507047,1.7317623,2.941302
2.2874742,2.1432285,1.594123,2.9130857
2.0480416,1.8851185,1.3209453,2.4518428
1.7806199,1.8082114,1.4327087,2.2100632
1.8386335,1.7996426,1.246583,2.2884133
2.293863,2.455697,1.969871,3.104593
2.0227947,2.0137064,1.5737875,2.6121726
1.979968,1.872542,1.2336954,2.3668075
3.3353853,3.2718363,2.8041768,3.8633273
2.4300733,3.0731664,2.486749,3.5622199
2.482583,2.8969984,2.481177,3.3478985
2.2579052,2.8146327,2.1802979,3.3330295
1.9229842,2.2831604,1.8092884,2.8170831
1.7865977,1.9224544,1.3620564,2.3660057
1.7599411,1.8721545,1.2897829,2.4303298
3.6185434,2.2773705,1.7354681,2.930725
2.295614,2.922201,2.3790672,3.390326
2.099928,2.5513687,2.0089495,2.9679587
2.024133,2.3365746,1.7746952,2.8829968
2.0306892,2.3469384,1.7706195,2.898524
1.9986144,2.2141333,1.4887861,2.7940953
1.9252931,2.0277088,1.5062499,2.6074095
1.7519647,1.7298042,1.329802,2.1495261
1.6367986,1.5950432,0.94155157,2.1554096
1.9401428,2.423935,1.8946363,2.9909947
1.814031,2.12445,1.618307,2.710562
1.8971819,2.2322755,1.7362226,2.697878
1.8376205,2.3234284,1.7104882,2.7772667
1.9139104,1.9245408,1.3577546,2.422513
1.938626,1.7694273,1.1522442,2.1953104
1.5882642,1.754832,1.2657986,2.1787708
1.5925335,1.6521549,1.1809077,2.065088
1.6076298,1.6505424,1.052144,2.2803195
1.5698924,1.631162,1.0041167,2.2514744
1.9191508,2.1083977,1.5644659,2.7893784
1.540076,1.8989234,1.420764,2.363368
1.4642948,1.6507357,1.0861062,2.1620233
1.4435539,1.5754308,0.95858127,2.04808
1.9344237,2.1639462,1.418874,3.011779
1.7042645,2.0656323,1.6743572,2.6297894
1.6515567,1.9262795,1.4924252,2.410266
1.6685042,1.7978462,1.3130633,2.3420951
1.786904,1.7476014,1.1903653,2.179324
1.4904275,1.6009276,1.1766015,2.065174
1.3970801,1.4427996,0.8797475,2.0750477
1.7805697,2.0302,1.5505606,2.5805051
1.7562764,1.8551712,1.4189688,2.3687792
1.7190398,1.8858956,1.3939689,2.381495
1.6393027,1.9037102,1.4894638,2.3100452
1.5937352,1.6974939,1.1805222,2.2885695
1.4906776,1.5930585,1.1122283,2.0762966
1.3612759,1.4692895,0.92389566,2.0009227
1.3774154,1.5046884,0.7931665,2.2522542
2.1454036,2.480149,1.8927178,2.9661582
2.0400562,2.035422,1.3877614,2.6936476
2.1013806,2.0781496,1.5480782,2.4489825
2.4190652,2.9738646,2.4403124,3.7391524
2.2169385,2.7720058,2.2962675,3.2746649
2.2626336,2.6685505,2.106572,3.1902137
2.007429,2.3690677,1.7979039,2.9843495
1.8735741,1.9950901,1.4342251,2.5805736
1.897818,2.1098437,1.5052924,2.6280072
1.757956,2.3845391,1.8368299,2.8725882
1.8690965,2.2731752,1.6856068,2.7855759
1.9478865,2.193158,1.6797194,2.8070402
2.0683386,2.271239,1.6834128,2.7958362
2.3419945,2.0692542,1.5532844,2.585229
1.9470036,1.6991942,1.2145388,2.1611795
1.8251767,1.7858194,1.2535577,2.1427042
1.8789917,2.2341168,1.6874278,2.9563668
1.7804985,2.124915,1.5849586,2.575117
1.8614036,2.0646603,1.6432643,2.6385224
1.9508733,2.3661923,1.9646568,2.8304842
1.9560016,2.0279167,1.5213293,2.5882998
1.946049,1.7891378,1.2192178,2.368914
1.7356641,1.8240335,1.4633794,2.4378161
1.792355,1.7972093,1.272264,2.2929914
1.8324193,2.1394596,1.6959064,2.6469047
1.7135724,1.7914245,1.2995266,2.4268532
1.7490782,1.8534853,1.3152417,2.296175
2.3363938,2.4890268,2.0579922,2.9730372
1.9675677,2.359846,1.9522593,2.7396533
2.0820317,2.2124279,1.6775548,2.791021
1.913409,2.3710327,1.8963548,2.8857026
1.7103679,2.0651712,1.566273,2.59999
1.6082621,1.8186231,1.2556118,2.3725185
1.5858212,1.7061602,1.3120723,2.1614752
1.8098214,2.2133505,1.6711669,2.719462
1.6850574,2.1636279,1.7261089,2.7025912
1.6155062,1.8604039,1.1587424,2.4973404
1.723224,1.9175116,1.3571659,2.396454
1.9870945,1.6491456,1.278105,2.0502112
1.6682727,1.4881136,0.90241224,2.0311887
1.5180371,1.4606955,0.7375373,2.0572073
1.9253228,2.0647576,1.6280271,2.6826234
1.7166793,2.0726612,1.4622008,2.593748
1.7029965,1.8257174,1.3326937,2.3701847
1.6859748,1.9711323,1.4418714,2.4164424
1.8127561,1.7309649,1.2187184,2.363273
1.6574044,1.5882465,1.0522567,2.223381
1.4689196,1.6017112,0.8475831,2.3328516
1.4726931,1.5339603,1.0315847,2.078513
1.8862883,2.0718646,1.4661441,2.7487493
1.7822049,1.7555023,1.153522,2.2170181
1.7898992,1.7780023,1.17819,2.352911
2.1332972,2.5258784,2.0790687,2.9773648
1.9708393,2.4321172,1.7300532,3.1100411
1.9990827,2.1382723,1.6906241,2.5358143
1.7519234,2.0893857,1.7273113,2.6044474
1.6593683,1.7170705,1.2915685,2.373493
1.6320419,1.6598934,1.1071447,2.0511868
2.7657268,1.8220421,1.2761817,2.3755863
2.0442429,2.353564,1.7819766,2.9767938
1.834913,2.1030142,1.5842204,2.8146603
1.7704016,2.0199916,1.573907,2.4835353
1.8326545,1.8679463,1.2373394,2.3710878
1.8548244,1.8659613,1.1707147,2.4825263
1.9038045,1.6488792,1.06595,2.1524398
1.8038366,1.5936192,1.2042401,2.0026612
1.6916708,1.638012,0.923614,2.2619624
1.9984651,2.0574908,1.3942167,2.7966301
1.8386136,1.8489199,1.1695629,2.3824105
1.8408545,1.8804319,1.4535606,2.2603154
1.7511528,2.0296986,1.5423832,2.490188
1.8947785,1.767742,1.1426762,2.4574213
1.9548321,1.5326421,1.0364672,2.1732275
1.803084,1.6175979,1.0978876,2.311027
1.8003683,1.5567627,1.045739,2.014254
1.2840722,1.3386005,0.75624466,1.9293224
1.2140453,1.1764699,0.7979406,1.7016644
