t,date,target,pred,post,y0,y1,x0,x1,cx,cy
3,2014-05-31 18:50:00+00:00,2.0400121,2.0131617,1.9622554,58,71,58,71,0.07239584,0.578125
3,2014-05-31 18:50:00+00:00,2.1191463,1.8781322,2.0721853,58,71,71,84,0.2833333,0.6
3,2014-05-31 18:50:00+00:00,2.009936,2.0430617,2.044793,58,71,84,97,0.49583334,0.5910156
3,2014-05-31 18:50:00+00:00,1.8209743,1.66658,1.7651389,58,71,97,110,0.72968745,0.59023434
3,2014-05-31 18:50:00+00:00,1.6887293,1.6249269,1.7203699,58,71,110,121,0.9166666,0.6
3,2014-05-31 18:50:00+00:00,1.7074684,1.2830693,1.6174653,71,81,110,121,0.9166666,0.8875
4,2014-06-03 19:20:00+00:00,2.489339,2.6978273,2.6155307,19,32,84,97,0.49791667,-0.37226564
4,2014-06-03 19:20:00+00:00,1.9357593,1.6891057,1.9325666,19,32,97,110,0.71875,-0.3722656
4,2014-06-03 19:20:00+00:00,1.8775581,1.7493103,1.8549213,19,32,110,121,0.9166666,-0.375
4,2014-06-03 19:20:00+00:00,3.8052104,3.3696933,3.5584462,32,45,32,45,-0.36562502,-0.04140625
4,2014-06-03 19:20:00+00:00,3.278504,2.9060838,3.130499,32,45,45,58,-0.15,-0.050000004
4,2014-06-03 19:20:00+00:00,2.8729746,2.548828,2.831838,32,45,71,84,0.27291667,-0.047656253
4,2014-06-03 19:20:00+00:00,2.5109053,2.5492542,2.5939622,32,45,84,97,0.5057292,-0.05234375
4,2014-06-03 19:20:00+00:00,1.9287193,1.6907868,1.8959836,32,45,97,110,0.7166667,-0.050000004
4,2014-06-03 19:20:00+00:00,1.7837917,1.6880885,1.789858,32,45,110,121,0.9166666,-0.050000004
4,2014-06-03 19:20:00+00:00,4.2162,3.6265264,3.6222522,45,58,19,32,-0.5833333,0.275
4,2014-06-03 19:20:00+00:00,2.5961773,3.0401893,3.05308,45,58,32,45,-0.36666667,0.275
4,2014-06-03 19:20:00+00:00,2.3211281,2.6465883,2.6474957,45,58,45,58,-0.15,0.275
4,2014-06-03 19:20:00+00:00,2.2211182,2.6228821,2.3813412,45,58,58,71,0.06302083,0.27890626
4,2014-06-03 19:20:00+00:00,2.5391657,2.1062114,2.3872378,45,58,84,97,0.5153646,0.2878906
4,2014-06-03 19:20:00+00:00,2.1396542,1.5865501,1.7468394,45,58,97,110,0.7166667,0.275
4,2014-06-03 19:20:00+00:00,1.9310008,1.5912197,1.6676857,45,58,110,121,0.9166666,0.275
4,2014-06-03 19:20:00+00:00,3.887687,2.6437702,2.652257,58,71,32,45,-0.36249998,0.59765625
4,2014-06-03 19:20:00+00:00,2.9955494,2.347035,2.344334,58,71,45,58,-0.15338542,0.58554685
4,2014-06-03 19:20:00+00:00,2.3397737,2.322579,2.1537836,58,71,58,71,0.06979167,0.57851565
4,2014-06-03 19:20:00+00:00,2.249989,2.0597086,2.392792,58,71,71,84,0.28255206,0.590625
4,2014-06-03 19:20:00+00:00,2.255054,2.2008643,2.2795413,58,71,84,97,0.49114585,0.5835937
4,2014-06-03 19:20:00+00:00,2.2554412,1.5078732,1.660384,58,71,97,110,0.734375,0.5894531
4,2014-06-03 19:20:00+00:00,1.8497621,1.440854,1.6067121,58,71,110,121,0.9166666,0.6
4,2014-06-03 19:20:00+00:00,1.9629823,1.2425321,1.4477513,71,81,110,121,0.9195313,0.8851563
5,2014-06-05 19:10:00+00:00,2.2928843,2.5189476,2.4372466,19,32,84,97,0.49609375,-0.37265623
5,2014-06-05 19:10:00+00:00,1.9913427,1.7684803,1.9404263,19,32,97,110,0.7166667,-0.375
5,2014-06-05 19:10:00+00:00,1.9343584,1.7836465,1.8923497,19,32,110,121,0.9166666,-0.375
5,2014-06-05 19:10:00+00:00,2.7656388,2.972817,3.1442657,32,45,32,45,-0.36770833,-0.034765624
5,2014-06-05 19:10:00+00:00,2.5020275,2.6605017,2.8266416,32,45,45,58,-0.15,-0.050000004
5,2014-06-05 19:10:00+00:00,2.3255754,2.290307,2.5608237,32,45,71,84,0.278125,-0.04257813
5,2014-06-05 19:10:00+00:00,2.2222428,2.4745247,2.4330945,32,45,84,97,0.49635416,-0.051953126
5,2014-06-05 19:10:00+00:00,1.8378971,1.7674018,1.9039087,32,45,97,110,0.7166667,-0.050000004
5,2014-06-05 19:10:00+00:00,1.7394079,1.75207,1.8316818,32,45,110,121,0.9166666,-0.050000004
5,2014-06-05 19:10:00+00:00,4.2808456,2.441583,2.4282732,45,58,6,19,-0.78723955,0.25820312
5,2014-06-05 19:10:00+00:00,2.7870684,3.1478798,3.201979,45,58,19,32,-0.5833333,0.275
5,2014-06-05 19:10:00+00:00,2.318343,2.6962233,2.7296617,45,58,32,45,-0.36666667,0.275
5,2014-06-05 19:10:00+00:00,2.0944,2.4332287,2.4558976,45,58,45,58,-0.15,0.275
5,2014-06-05 19:10:00+00:00,2.0209973,2.4511144,2.256519,45,58,58,71,0.06666666,0.275
5,2014-06-05 19:10:00+00:00,2.2824914,2.0738401,2.3624644,45,58,71,84,0.27161458,0.28984377
5,2014-06-05 19:10:00+00:00,1.9204314,1.680421,1.8135389,45,58,97,110,0.7166667,0.275
5,2014-06-05 19:10:00+00:00,1.7510315,1.6720797,1.7586418,45,58,110,121,0.9166666,0.275
5,2014-06-05 19:10:00+00:00,2.4230921,2.5293093,2.4316177,58,71,32,45,-0.36666667,0.6
5,2014-06-05 19:10:00+00:00,2.5572138,2.2701688,2.242529,58,71,45,58,-0.15572917,0.58750004
5,2014-06-05 19:10:00+00:00,2.1662588,2.2242622,2.1123939,58,71,58,71,0.07109375,0.57890624
5,2014-06-05 19:10:00+00:00,2.0032463,1.9980577,2.2869794,58,71,71,84,0.27473956,0.59765625
5,2014-06-05 19:10:00+00:00,2.1060495,2.17969,2.207442,58,71,84,97,0.49218753,0.5835937
5,2014-06-05 19:10:00+00:00,1.8610089,1.6294738,1.7699953,58,71,97,110,0.72968745,0.5875
5,2014-06-05 19:10:00+00:00,1.6139379,1.6111377,1.7364507,58,71,110,121,0.9166666,0.6
5,2014-06-05 19:10:00+00:00,1.6778843,1.2743384,1.614413,71,81,110,121,0.9166666,0.8875
6,2014-06-07 18:55:00+00:00,1.9533806,2.005826,1.9734956,19,32,84,97,0.5,-0.375
6,2014-06-07 18:55:00+00:00,1.7809042,1.6182991,1.7290996,19,32,97,110,0.7166667,-0.375
6,2014-06-07 18:55:00+00:00,1.7422769,1.5935018,1.7094835,19,32,110,121,0.9166666,-0.375
6,2014-06-07 18:55:00+00:00,2.0141656,2.1056588,2.2715251,32,45,32,45,-0.36015624,-0.036718752
6,2014-06-07 18:55:00+00:00,1.9264095,2.077423,2.1391253,32,45,45,58,-0.15,-0.050000004
6,2014-06-07 18:55:00+00:00,1.9422853,1.9882337,1.9539719,32,45,84,97,0.5,-0.050000004
6,2014-06-07 18:55:00+00:00,1.8380175,1.6333853,1.6989387,32,45,97,110,0.7166667,-0.050000004
6,2014-06-07 18:55:00+00:00,1.6480135,1.5752364,1.6615198,32,45,110,121,0.9166666,-0.050000004
6,2014-06-07 18:55:00+00:00,2.0006354,2.2545116,2.3599007,45,58,19,32,-0.58020836,0.265625
6,2014-06-07 18:55:00+00:00,1.7122592,1.9670415,1.8329053,45,58,58,71,0.07057292,0.28398436
6,2014-06-07 18:55:00+00:00,1.9334158,1.7304298,1.9143407,45,58,71,84,0.27031252,0.2890625
6,2014-06-07 18:55:00+00:00,2.0099993,1.5938923,1.6743504,45,58,97,110,0.7166667,0.275
6,2014-06-07 18:55:00+00:00,1.8335596,1.5484653,1.6447616,45,58,110,121,0.9166666,0.275
6,2014-06-07 18:55:00+00:00,1.8629054,1.9368931,1.9377468,58,71,32,45,-0.3627604,0.60234374
6,2014-06-07 18:55:00+00:00,2.1171236,1.8596163,1.8784604,58,71,45,58,-0.1513021,0.58906245
6,2014-06-07 18:55:00+00:00,2.1427596,1.8577334,1.7867426,58,71,58,71,0.069270834,0.5824219
6,2014-06-07 18:55:00+00:00,2.0236466,1.7165402,1.9132481,58,71,71,84,0.2833333,0.6
6,2014-06-07 18:55:00+00:00,2.052623,1.8621485,1.8980771,58,71,84,97,0.49765626,0.5914062
6,2014-06-07 18:55:00+00:00,1.865542,1.5804881,1.6868471,58,71,97,110,0.7309896,0.5886719
6,2014-06-07 18:55:00+00:00,1.799222,1.5385792,1.6697872,58,71,110,121,0.9166666,0.6
6,2014-06-07 18:55:00+00:00,1.5750288,1.2179965,1.5686467,71,81,110,121,0.9166666,0.8875
7,2014-06-14 19:00:00+00:00,2.364213,2.398855,2.3169243,19,32,84,97,0.5,-0.375
7,2014-06-14 19:00:00+00:00,1.8592469,1.7539538,1.8838898,19,32,97,110,0.7166667,-0.375
7,2014-06-14 19:00:00+00:00,1.8302565,1.7814599,1.8627445,19,32,110,121,0.9166666,-0.375
7,2014-06-14 19:00:00+00:00,2.6801333,2.73455,2.9066184,32,45,32,45,-0.36197916,-0.0375
7,2014-06-14 19:00:00+00:00,2.4131842,2.476429,2.6839259,32,45,45,58,-0.15,-0.050000004
7,2014-06-14 19:00:00+00:00,2.2520049,2.2280421,2.4186628,32,45,71,84,0.28125,-0.043359376
7,2014-06-14 19:00:00+00:00,2.1052828,2.3818338,2.265051,32,45,84,97,0.5,-0.050000004
7,2014-06-14 19:00:00+00:00,1.7797103,1.7741867,1.8250835,32,45,97,110,0.7166667,-0.050000004
7,2014-06-14 19:00:00+00:00,1.6180053,1.7785035,1.7864476,32,45,110,121,0.9166666,-0.050000004
7,2014-06-14 19:00:00+00:00,3.675173,2.3093646,2.3268347,45,58,6,19,-0.78151035,0.26171875
7,2014-06-14 19:00:00+00:00,2.5232282,2.963753,2.9521542,45,58,19,32,-0.5833333,0.275
7,2014-06-14 19:00:00+00:00,2.4070764,2.5360253,2.5939865,45,58,32,45,-0.36666667,0.275
7,2014-06-14 19:00:00+00:00,2.2510755,2.2966602,2.4087436,45,58,45,58,-0.15,0.275
7,2014-06-14 19:00:00+00:00,2.2484508,2.4265206,2.2997544,45,58,58,71,0.06666666,0.275
7,2014-06-14 19:00:00+00:00,2.2667246,2.0931635,2.2890553,45,58,71,84,0.2653646,0.29140624
7,2014-06-14 19:00:00+00:00,2.1458123,2.055869,2.173034,45,58,84,97,0.5122396,0.2875
7,2014-06-14 19:00:00+00:00,1.8099726,1.7237113,1.7864826,45,58,97,110,0.7166667,0.275
7,2014-06-14 19:00:00+00:00,1.5968282,1.7281137,1.7549357,45,58,110,121,0.9166666,0.275
7,2014-06-14 19:00:00+00:00,2.3819017,2.4770985,2.4227078,58,71,32,45,-0.36666667,0.6
7,2014-06-14 19:00:00+00:00,2.3584185,2.2383974,2.2933617,58,71,45,58,-0.15078126,0.5917969
7,2014-06-14 19:00:00+00:00,2.3181581,2.3029075,2.228976,58,71,58,71,0.07291667,0.584375
7,2014-06-14 19:00:00+00:00,2.1770003,2.0627975,2.2523797,58,71,71,84,0.2833333,0.6
7,2014-06-14 19:00:00+00:00,2.1839721,2.2326663,2.1832118,58,71,84,97,0.4950521,0.5910156
7,2014-06-14 19:00:00+00:00,1.7455274,1.7412173,1.8025473,58,71,97,110,0.726823,0.59023434
7,2014-06-14 19:00:00+00:00,1.5179192,1.7120082,1.784739,58,71,110,121,0.9166666,0.6
7,2014-06-14 19:00:00+00:00,1.6128894,1.3934588,1.6718669,71,81,110,121,0.9166666,0.8875
8,2014-06-16 18:50:00+00:00,1.5669091,1.8740455,1.9152647,19,32,84,97,0.49791664,-0.35742188
8,2014-06-16 18:50:00+00:00,1.6865349,2.070707,2.1247032,32,45,45,58,-0.14401042,-0.03828125
8,2014-06-16 18:50:00+00:00,1.7933706,1.8327049,1.9192657,32,45,71,84,0.28020835,-0.042968754
8,2014-06-16 18:50:00+00:00,1.6967812,1.954089,1.843902,32,45,84,97,0.5057292,-0.05234375
8,2014-06-16 18:50:00+00:00,1.4625274,1.598515,1.6110594,32,45,97,110,0.7166667,-0.050000004
8,2014-06-16 18:50:00+00:00,1.4173154,1.5614078,1.5762534,32,45,110,121,0.9166666,-0.050000004
8,2014-06-16 18:50:00+00:00,2.1665165,2.3756876,2.3733952,45,58,19,32,-0.5809896,0.26640624
8,2014-06-16 18:50:00+00:00,2.0307813,2.0421183,2.127378,45,58,32,45,-0.36666667,0.275
8,2014-06-16 18:50:00+00:00,1.8204277,1.9210749,2.0188754,45,58,45,58,-0.15,0.275
8,2014-06-16 18:50:00+00:00,1.9226738,2.045062,1.887059,45,58,58,71,0.06666666,0.275
8,2014-06-16 18:50:00+00:00,1.9969093,1.7556349,1.8921425,45,58,71,84,0.26770836,0.28945312
8,2014-06-16 18:50:00+00:00,1.93564,1.7426066,1.8400819,45,58,84,97,0.5177083,0.28398436
